기간,HS코드,품목명,수출 중량,수출 금액,수입 중량,수입 금액,무역수지
"2020-09","37","사진용이나 영화용 재료",1944.7,84313,3132.0,82010,2303
"2020-09","38","각종 화학공업 생산품",101403.0,661061,212170.7,578971,82090
"2020-09","39","플라스틱과 그 제품",1514200.7,2933725,231982.4,967728,1965996
"2020-09","40","고무와 그 제품",274447.8,614400,85590.2,215834,398566
"2020-09","41","원피(모피는 제외한다)와 가죽",3331.7,26688,7016.1,20022,6666
"2020-09","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",799.5,29832,6246.5,273868,-244035
"2020-09","43","모피ㆍ인조모피와 이들의 제품",31.5,1948,172.3,15172,-13224
"2020-09","44","목재와 그 제품, 목탄",5426.9,5957,840209.1,235536,-229579
"2020-09","45","코르크(cork)와 그 제품",2.8,66,65.3,347,-282
"2020-09","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",2.1,90,641.9,2680,-2590
"2020-09","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",39864.2,8196,252590.0,100901,-92706
"2020-09","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",241666.7,204299,108947.6,155361,48938
"2020-09","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",6578.4,19807,1416.3,20440,-632
"2020-09","50","견",9.9,1094,23.1,1520,-426
"2020-09","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",204.7,3424,1013.3,17392,-13968
"2020-09","52","면",5702.8,35888,22868.1,63126,-27238
"2020-09","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",108.6,705,1249.2,4030,-3325
"2020-09","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",36504.2,157467,31730.4,66347,91121
"2020-09","55","인조스테이플섬유",84911.6,117250,16057.1,44907,72343
"2020-09","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",11850.7,63185,27265.0,120729,-57543
"2020-09","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",462.9,2178,4061.1,10098,-7921
"2020-09","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",2080.0,19813,966.3,6510,13303
"2020-09","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",14153.3,107987,7636.9,39627,68361
"2020-09","60","메리야스 편물과 뜨개질 편물",25796.1,191991,1649.3,8493,183498
"2020-09","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",4369.7,74439,22295.0,416359,-341919
"2020-09","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",3892.7,69773,24280.6,683717,-613944
"2020-09","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",35097.5,173667,26495.8,117419,56248
"2020-09","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",2326.7,37805,9747.1,257092,-219287
"2020-09","65","모자류와 그 부분품",413.9,13699,603.2,17404,-3705
"2020-09","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",12.1,398,1525.8,7903,-7505
"2020-09","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",41.8,2703,485.7,7319,-4616
"2020-09","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",21054.8,76050,224287.6,98648,-22598
"2020-09","69","도자제품",3900.1,32087,153850.5,130040,-97954
"2020-09","70","유리와 유리제품",32114.8,176153,109659.7,192369,-16215
"2020-09","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",2238.6,515596,4689.7,502787,12809
"2020-09","72","철강",2537253.0,1831021,1193315.2,773547,1057474
"2020-09","73","철강의 제품",281840.1,688488,164175.5,484366,204122
"2020-09","74","구리와 그 제품",64028.8,457179,66521.4,443731,13448
"2020-09","75","니켈과 그 제품",1218.6,12211,5700.8,97768,-85557
"2020-09","76","알루미늄과 그 제품",107337.8,313859,236482.7,482029,-168171
"2020-09","78","납과 그 제품",24924.2,53312,12049.4,23298,30014
"2020-09","79","아연과 그 제품",57415.0,145869,3883.8,10672,135197
"2020-09","80","주석과 그 제품",279.3,6023,1537.5,28367,-22345
"2020-09","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",1671.3,22616,12868.5,68995,-46378
"2020-09","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",9082.9,164970,4220.9,75210,89760
"2020-09","83","비금속(卑金屬)으로 만든 각종 제품",25848.4,134127,9218.3,66680,67447
"2020-09","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",412262.4,6055887,182549.1,4641726,1414161
"2020-09","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",216608.2,15225439,156250.2,8006657,7218782
"2020-09","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",12139.0,80201,10294.0,36675,43527
"2020-09","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",601894.5,5523676,105483.2,1650586,3873090
"2020-09","88","항공기와 우주선, 이들의 부분품",229.6,81212,245.4,522795,-441583
"2020-09","89","선박과 수상 구조물",851528.4,1669859,347475.6,393332,1276527
"2020-09","90","광학기기ㆍ사진용 기기ㆍ영화용 기기ㆍ측정기기ㆍ검사기기ㆍ정밀기기ㆍ의료용 기기, 이들의 부분품과 부속품",28430.6,1919836,18193.1,1627477,292359
"2020-09","91","시계와 그 부분품",23.6,5343,367.5,69929,-64585
"2020-09","92","악기와 그 부분품과 부속품",2349.7,13254,825.7,15637,-2384
"2020-09","94","가구, 침구ㆍ매트리스ㆍ매트리스 서포트(mattress support)ㆍ쿠션과 이와 유사한 물품, 다른 류로 분류되지 않은 조명기구, 조명용 사인ㆍ조명용 네임플레이트(name-plate)와 이와 유사한 물품, 조립식 건축물",23540.1,144298,76149.7,327207,-182909
"2020-09","95","완구ㆍ게임용구ㆍ운동용구와 이들의 부분품과 부속품",1774.7,33479,17270.7,207560,-174081
"2020-09","96","잡품",3170.7,45063,8947.2,71212,-26148
"2020-09","97","예술품ㆍ수집품ㆍ골동품",20.2,9001,148.3,28585,-19585
"2020-09","99","일시적 입법 ; 설치된 간이 수정에 따른 입법을 트레이드한다 ; 추가적 수입제한농업인 것의 제 22 부에 따른 확립된 것 조정 행위, 수정된 것처럼",0.0,0,2015.5,0,0
"2020-10","01","살아 있는 동물",11.7,593,145.0,7112,-6519
"2020-10","02","육과 식용 설육(屑肉)",4283.3,4533,90010.6,403863,-399330
"2020-10","03","어류ㆍ갑각류ㆍ연체동물과 그 밖의 수생(水生) 무척추동물",39284.4,122673,110468.1,368479,-245807
"2020-10","04","낙농품, 새의 알, 천연꿀, 다른 류로 분류되지 않은 식용인 동물성 생산품",2433.3,5838,24399.0,87392,-81554
"2020-10","05","다른 류로 분류되지 않은 동물성 생산품",4369.6,7664,5420.2,30176,-22511
"2020-10","06","살아 있는 수목과 그 밖의 식물, 인경(鱗莖)ㆍ뿌리와 이와 유사한 물품, 절화(切花)와 장식용 잎",139.5,1340,7837.1,13419,-12079
"2020-10","07","식용의 채소ㆍ뿌리ㆍ괴경(塊莖)",5317.2,13599,82240.1,57911,-44312
"2020-10","08","식용의 과실과 견과류, 감귤류ㆍ멜론의 껍질",8523.2,27939,53526.6,97360,-69421
"2020-10","09","커피ㆍ차ㆍ마테(maté)ㆍ향신료",395.6,2513,17153.5,77184,-74671
"2020-10","10","곡물",151.3,439,1506343.3,323083,-322644
"2020-10","11","제분공업의 생산품과 맥아, 전분, 이눌린(inulin), 밀의 글루텐(gluten)",7143.3,3766,33259.9,23113,-19347
"2020-10","12","채유(採油)에 적합한 종자와 과실, 각종 종자와 과실, 공업용ㆍ의약용 식물, 짚과 사료용 식물",1909.8,25188,179948.2,105606,-80417
"2020-10","13","락(lac), 검ㆍ수지ㆍ그 밖의 식물성 수액과 추출물(extract)",349.6,12396,15195.8,25285,-12888
"2020-10","14","식물성 편조물(編組物)용 재료와 다른 류로 분류되지 않은 식물성 생산품",1.6,14,48743.9,7860,-7846
"2020-10","15","동물성ㆍ식물성ㆍ미생물성 지방과 기름 및이들의 분해생산물, 조제한 식용 지방과 동물성ㆍ식물성 왁스",9540.2,9544,84661.0,90931,-81387
"2020-10","16","육류ㆍ어류ㆍ갑각류ㆍ연체동물이나 그 밖의 수생(水生) 무척추동물 또는 곤충의 조제품",3943.2,24845,17714.9,88371,-63526
"2020-10","17","당류(糖類)와 설탕과자",41994.5,27764,162588.5,75578,-47815
"2020-10","18","코코아와 그 조제품",2996.5,5643,6542.0,41650,-36007
"2020-10","19","곡물ㆍ고운 가루ㆍ전분ㆍ밀크의 조제품과 베이커리 제품",33209.4,116692,23822.7,71619,45073
"2020-10","20","채소ㆍ과실ㆍ견과류나 식물의그 밖의 부분의 조제품",7692.8,65148,85345.6,103697,-38550
"2020-10","21","각종 조제 식료품",31850.8,105674,26503.2,203556,-97882
"2020-10","22","음료ㆍ주류ㆍ식초",67535.4,72736,78249.3,100479,-27743
"2020-10","23","식품 공업에서 생기는 잔재물과 웨이스트(waste), 조제 사료",16509.9,18373,608197.7,186730,-168357
"2020-10","24","담배와 제조한 담배 대용물, 연소시키지 않고흡입하도록 만들어진 물품(니코틴을 함유하였는지에 상관없다), 니코틴을 함유한 그 밖의 물품으로 인체 내에 니코틴을 흡수시키도록 만들어진 것",8960.1,104938,4279.8,27957,76981
"2020-10","25","소금, 황, 토석류(土石類), 석고ㆍ석회ㆍ시멘트",736464.4,31994,890808.9,66411,-34417
"2020-10","26","광(鑛)ㆍ슬래그(slag)ㆍ회(灰)",265655.9,44087,6978199.2,1359451,-1315364
"2020-10","27","광물성 연료ㆍ광물유(鑛物油)와 이들의 증류물, 역청(瀝靑)물질, 광물성 왁스",4634517.1,1733994,27374636.6,6250941,-4516947
"2020-10","28","무기화학품, 귀금속ㆍ희토류(稀土類)금속ㆍ방사성원소ㆍ동위원소의 유기화합물이나 무기화합물",480940.1,479702,341751.5,674800,-195098
"2020-10","29","유기화학품",1411920.2,1162693,700329.3,985542,177151
"2020-10","30","의료용품",4422.8,552333,6271.7,711433,-159100
"2020-10","31","비료",91143.1,19708,91750.5,27207,-7499
"2020-10","32","유연용ㆍ염색용 추출물(extract), 탄닌과 이들의 유도체, 염료ㆍ안료와 그 밖의 착색제, 페인트ㆍ바니시(varnish), 퍼티(putty)와 그 밖의 매스틱(mastic), 잉크",31120.5,231160,27259.9,203307,27852
"2020-10","33","정유(essential oil)와 레지노이드(resinoid), 조제향료와 화장품ㆍ화장용품",35649.4,711887,9348.2,158661,553225
"2020-10","34","비누ㆍ유기계면활성제ㆍ조제 세제ㆍ조제 윤활제ㆍ인조 왁스ㆍ조제 왁스ㆍ광택용이나 연마용 조제품ㆍ양초와 이와 유사한 물품ㆍ조형용 페이스트(paste)ㆍ치과용 왁스와 플라스터(plaster)를 기본 재료로 한 치과용 조제품",46628.9,101839,20535.2,77430,24409
"2020-10","35","단백질계 물질, 변성전분, 글루(glue), 효소",5407.9,79922,16530.4,74941,4980
"2020-10","36","화약류, 화공품, 성냥, 발화성 합금, 특정 가연성 조제품",184.0,1562,138.4,2542,-980
"2020-10","37","사진용이나 영화용 재료",1972.4,90382,3104.6,80252,10129
"2020-10","38","각종 화학공업 생산품",99810.0,595281,203024.0,673476,-78195
"2020-10","39","플라스틱과 그 제품",1389742.5,2763026,242845.7,1012766,1750260
"2020-10","40","고무와 그 제품",256821.2,607564,82692.2,221109,386456
"2020-10","41","원피(모피는 제외한다)와 가죽",3270.3,27644,7143.7,18621,9023
"2020-10","42","가죽제품, 마구, 여행용구ㆍ핸드백과 이와 유사한 용기, 동물 거트(gut)[누에의 거트(gut)는 제외한다]의 제품",1007.4,34395,5747.8,302786,-268391
"2020-10","43","모피ㆍ인조모피와 이들의 제품",6.2,244,154.0,15934,-15690
"2020-10","44","목재와 그 제품, 목탄",5379.8,5757,906998.1,239883,-234126
"2020-10","45","코르크(cork)와 그 제품",1.8,33,62.2,339,-306
"2020-10","46","짚ㆍ에스파르토(esparto)나 그 밖의 조물 재료의 제품, 바구니 세공물(basketware)과 지조세공물(枝條細工物)",7.8,97,357.3,1699,-1603
"2020-10","47","목재나 그 밖의 섬유질 셀룰로오스재료의 펄프, 회수한 종이ㆍ판지[웨이스트(waste)와 스크랩(scrap)]",47531.0,10049,291270.5,116638,-106589
"2020-10","48","종이와 판지, 제지용 펄프ㆍ종이ㆍ판지의 제품",237259.5,199396,112958.6,161211,38185
"2020-10","49","인쇄서적ㆍ신문ㆍ회화ㆍ그 밖의 인쇄물, 수제(手製)문서ㆍ타자문서ㆍ도면",6193.5,22082,1403.3,20312,1769
"2020-10","50","견",9.1,983,31.3,2158,-1175
"2020-10","51","양모ㆍ동물의 부드러운 털이나 거친 털ㆍ말의 털로 만든 실과 직물",162.6,2943,836.0,14749,-11806
"2020-10","52","면",5156.4,35492,25686.6,68494,-33002
"2020-10","53","그 밖의 식물성 방직용 섬유, 종이실(paper yarn)과 종이실로 만든 직물",107.6,1021,1404.5,4917,-3895
"2020-10","54","인조필라멘트, 인조방직용 섬유재료의 스트립(strip)과 이와 유사한 것",38865.7,163245,31678.1,63682,99563
"2020-10","55","인조스테이플섬유",81005.1,115883,17445.4,48353,67530
"2020-10","56","워딩(wadding)ㆍ펠트(felt)ㆍ부직포, 특수사, 끈ㆍ배의 밧줄(cordage)ㆍ로프ㆍ케이블과 이들의 제품",10100.6,56877,24036.6,104575,-47698
"2020-10","57","양탄자류와 그 밖의 방직용 섬유로 만든 바닥깔개",341.6,1571,5233.7,12309,-10738
"2020-10","58","특수직물, 터프트(tuft)한 직물, 레이스, 태피스트리(tapestry), 트리밍(trimming), 자수천",1828.6,18711,1080.2,7197,11514
"2020-10","59","침투ㆍ도포ㆍ피복하거나 적층한 방직용 섬유의 직물, 공업용인 방직용 섬유제품",13253.7,98946,7770.6,38339,60606
"2020-10","60","메리야스 편물과 뜨개질 편물",22712.8,179278,2059.9,10421,168858
"2020-10","61","의류와 그 부속품(메리야스 편물이나 뜨개질 편물로 한정한다)",4454.1,67264,21091.9,349232,-281968
"2020-10","62","의류와 그 부속품(메리야스 편물이나 뜨개질편물은 제외한다)",4065.1,77448,26084.4,612233,-534784
"2020-10","63","제품으로 된 방직용 섬유의 그 밖의 물품, 세트, 사용하던 의류ㆍ방직용 섬유제품, 넝마",31482.4,77912,25644.8,112003,-34090
"2020-10","64","신발류ㆍ각반과 이와 유사한 것, 이들의 부분품",2079.5,31292,9828.6,239040,-207748
"2020-10","65","모자류와 그 부분품",394.3,13621,596.7,14906,-1285
"2020-10","66","산류(傘類)ㆍ지팡이ㆍ시트스틱(seat-stick)ㆍ채찍ㆍ승마용 채찍과 이들의 부분품",12.5,165,911.3,5224,-5059
"2020-10","67","조제 깃털ㆍ솜털과 그 제품, 조화, 사람 머리카락으로 된 제품",65.2,2676,407.6,5963,-3288
"2020-10","68","돌ㆍ플라스터(plaster)ㆍ시멘트ㆍ석면ㆍ운모나 이와 유사한 재료의 제품",23540.8,68327,264317.3,117117,-48790
"2020-10","69","도자제품",4024.1,33511,141723.1,127404,-93893
"2020-10","70","유리와 유리제품",32322.6,169675,97535.6,197587,-27911
"2020-10","71","천연진주ㆍ양식진주ㆍ귀석ㆍ반귀석ㆍ귀금속ㆍ귀금속을 입힌 금속과 이들의 제품, 모조 신변장식용품, 주화",1319.6,379229,4520.7,517696,-138467
"2020-10","72","철강",2308474.0,1714799,1231132.0,805657,909142
"2020-10","73","철강의 제품",305955.8,659249,198479.6,499339,159910
"2020-10","74","구리와 그 제품",66979.4,480049,70691.5,466075,13974
"2020-10","75","니켈과 그 제품",1107.3,10664,3969.7,82025,-71361
"2020-10","76","알루미늄과 그 제품",98562.5,304689,232012.1,470504,-165814
"2020-10","78","납과 그 제품",19786.2,41425,16233.6,31229,10195
"2020-10","79","아연과 그 제품",58651.6,149798,3480.3,9166,140633
"2020-10","80","주석과 그 제품",153.8,4805,936.4,18294,-13488
"2020-10","81","그 밖의 비금속(卑金屬), 서멧(cermet), 이들의 제품",2031.1,20297,11406.9,71462,-51164
"2020-10","82","비금속(卑金屬)으로 만든 공구ㆍ도구ㆍ칼붙이ㆍ스푼ㆍ포크, 이들의 부분품",10188.7,182376,4261.4,76677,105699
"2020-10","83","비금속(卑金屬)으로 만든 각종 제품",23423.2,123342,9219.2,70954,52388
"2020-10","84","원자로ㆍ보일러ㆍ기계류와 이들의 부분품",389538.5,5353403,177559.4,4425236,928167
"2020-10","85","전기기기와 그 부분품, 녹음기ㆍ음성 재생기ㆍ텔레비전의 영상과 음성의 기록기ㆍ재생기와 이들의 부분품ㆍ부속품",202136.4,14545763,163191.2,8697466,5848297
"2020-10","86","철도용이나 궤도용 기관차ㆍ차량과 이들의 부분품, 철도용이나 궤도용 장비품과 그 부분품, 기계식(전기기계식을 포함한다) 각종 교통신호용 기기",16573.1,135445,9809.4,30990,104455
"2020-10","87","철도용이나 궤도용 외의 차량과 그 부분품ㆍ부속품",594075.8,5594214,103982.9,1724021,3870193
